ExpProgressive,40 0.04676013781338881 0.048217994753259455 0.04543155545936544 0.11593168854764471 0.04964861738524388 0.10806206167431495 0.5379814665451271 0.051226986091041815 0.04533922766868109 0.11763514561391918 0.04961276919043492 0.04298024379442113 0.05362696703290642 0.07043169342536894 0.0546118818672181 0.1111758260384888 0.06902292531245656 0.1111758260384888 0.06170198782355915 0.15534759090615208

SimAnnealing,15 0.13556760511599988 0.04825888049478234 0.06756557881465328 0.3540313164138481 0.05609494574309158 0.12092053318289943 0.07306087368186084 0.07171947397786643 0.05918760292315086 0.1854096517402438 0.05659795357846678 0.05286014250624541 0.053313918899637894 0.07043169342536894 0.0546118818672181 0.11137463911918767 0.04871144364976033 0.1368451366049685 0.06170198782355915 0.15900449225317242

PI,15 0.07396059814962724 0.13322969386532418 0.05362696703290642 0.14311752577407447 0.07136287406479322 0.07232381790589006 0.05152516156599115 0.052672847765902274 0.06588378598413867 0.06645212928530048 0.12893543331871643 0.14610083995092607 0.06657968763916992 0.06072948719269651 0.06704878540216663 0.04825888049478234 0.04676013781338881 0.06787274998949858 0.11763514561391918 0.04543155545936544

rand,9 0.15186212436139426 0.056708883337065766 0.06787274998949858 0.3606256473781755 0.05615843954461865 0.12399731007952834 0.20352027813966678 0.07171947397786643 0.06060380690834019 0.1553962874076851 0.05659795357846678 0.13494624498037672 0.053313918899637894 0.07043169342536894 0.0546118818672181 0.12231744486348488 0.06902292531245656 0.1582661003766085 0.06170198782355915 0.055315832975760856

ExpProgressive,15 0.13556760511599988 0.04825888049478234 0.06787274998949858 0.34773971243878316 0.05704643452558394 0.10806206167431495 0.5379814665451271 0.07171947397786643 0.04533922766868109 0.1854096517402438 0.07179966860275057 0.05286014250624541 0.054289601152776534 0.07043169342536894 0.0546118818672181 0.11137463911918767 0.14610083995092607 0.1368451366049685 0.06170198782355915 0.15534759090615208

bonr,9 0.15186212436139426 0.056708883337065766 0.11609253987640486 0.154555945944607 0.05609494574309158 0.12399731007952834 0.5379814665451271 0.07171947397786643 0.05918760292315086 0.1854096517402438 0.05659795357846678 0.05286014250624541 0.053313918899637894 0.07043169342536894 0.0546118818672181 0.12231744486348488 0.14610083995092607 0.1368451366049685 0.06170198782355915 0.055315832975760856

rand,40 0.04543155545936544 0.04961276919043492 0.05709471654955374 0.06597466781320047 0.05195185190266409 0.0610561141609876 0.07721978541176039 0.053804011831139247 0.05918760292315086 0.06890516154958735 0.05659795357846678 0.08535582589044896 0.04298024379442113 0.0611566917361593 0.0546118818672181 0.05149295955949777 0.04871144364976033 0.06890516154958735 0.05670834827056447 0.055315832975760856

