ExpProgressive,40 0.16557988788160943 0.160885740048166 0.1263707391158103 0.29554903671988936 0.1180782808254657 0.1343127793375757 0.2580794891438726 0.17355571254300622 0.35955761620555465 0.16557988788160943 0.44691007108021824 0.17147758523752077 0.15773994557977283 0.18826143273819437 0.18489658914007154 0.15773994557977283 0.1609153034319256 0.23273392491504394 0.12972896738915107 0.15773994557977283

SimAnnealing,15 0.21041893588558558 0.1343127793375757 0.15773994557977283 0.26592029257161914 0.18616360587496136 0.1979510249710087 0.1815016216726666 0.17355571254300622 0.2502852371703762 0.1768475174759556 0.18188958612357273 0.18612779340613575 0.26821712696199607 0.20346762115458022 0.1903736468277021 0.15773994557977283 0.19008329237488988 0.18342393006500243 0.19210117717142497 0.17673398682473454

PI,15 0.16580037697110672 0.19356401563546735 0.24933861298442037 0.1976687489789846 0.1970286852963232 0.19391956155318857 0.17448081266607865 0.18420752532691492 0.19152084129471755 0.18907406362889176 0.19238976887870998 0.21048896836494213 0.24418794923174328 0.24174428759312858 0.19270013721548485 0.19092333262183944 0.18573230291478607 0.17672642272238376 0.18456948355052208 0.2341589147361463

rand,9 0.21041893588558558 0.160885740048166 0.19086691877868728 0.266846067097651 0.19817434854022878 0.23592254278918404 0.18926120993452172 0.18813528079490616 0.25713622820779924 0.20099788870848181 0.18879449665781675 0.1808319980479174 0.26821712696199607 0.19919245599083055 0.25005535492188136 0.17244251960109291 0.19498561161586303 0.42004691488602375 0.1968121015989388 0.240917421432403

ExpProgressive,15 0.21041893588558558 0.160885740048166 0.19086691877868728 0.36589986160626414 0.17869445204403003 0.1979510249710087 0.2580794891438726 0.19922661473158135 0.44622623546296575 0.19008329237488988 0.44691007108021824 0.2538186072920947 0.26821712696199607 0.20346762115458022 0.2627759247110101 0.15773994557977283 0.19498561161586303 0.23273392491504394 0.19210117717142497 0.23574968663330786

bonr,9 0.21041893588558558 0.160885740048166 0.19086691877868728 0.266846067097651 0.18616360587496136 0.1979510249710087 0.1815016216726666 0.18813528079490616 0.44622623546296575 0.2523009012003115 0.19437419868730477 0.19841145039483243 0.26821712696199607 0.20346762115458022 0.18945537597824325 0.17244251960109291 0.19498561161586303 0.18851248254472028 0.19210117717142497 0.19147415011862523

rand,40 0.16580037697110672 0.160885740048166 0.18732354547766147 0.1343127793375757 0.17116659153040903 0.17313782530453786 0.18443117370597792 0.17746021524903405 0.18105741661619987 0.1768475174759556 0.17147758523752077 0.1808319980479174 0.19466226908634843 0.17459632638782163 0.23690598035473356 0.17244251960109291 0.17675451623518165 0.16744982142108403 0.1815016216726666 0.1720520218344275

b2,15 0.20031416828845783 0.160885740048166 0.16744982142108403 0.26189877462470995 0.17018688540334245 0.19248205877621066 0.4848105142076195 0.1748024450328748 0.3592394333249755 0.1851746217671901 0.4120877136223923 0.17545019023554836 0.16580037697110672 0.24060875990451897 0.23592254278918404 0.17244251960109291 0.18156475275187942 0.2366419058665985 0.19731476616934165 0.2040899726274595

EI,9 0.21041893588558558 0.18496513818944513 0.24930161759127917 0.18385913775566554 0.23912924460269985 0.26183084991299954 0.18496599819416037 0.26567220072281433 0.27253964488002813 0.20123298078684976 0.26625377341135564 0.2669041367730442 0.1807610907171093 0.19071191457056766 0.23592254278918404 0.21589349638347813 0.19435511983797132 0.19354385614479383 0.26279909029986237 0.1748024450328748

progressive,9 0.21041893588558558 0.160885740048166 0.19086691877868728 0.3648525752598612 0.18616360587496136 0.1979510249710087 0.1815016216726666 0.18701394274163094 0.44622623546296575 0.2523009012003115 0.1811343361063167 0.2538186072920947 0.26821712696199607 0.20346762115458022 0.26364898722095936 0.15773994557977283 0.19498561161586303 0.2674589646618271 0.19210117717142497 0.23574968663330786

