PI,50 0.24584778030294888 0.25158454251111134 0.2452982202281641 0.23849255542902448 0.23628192404799736 0.2502545590715421 0.2411769745561656 0.23603978478889187 0.25220817418113606 0.2411769745561656 0.23902235928346327 0.2468892104900453 0.23494244515498466 0.2381287787707884 0.2534419560910946 0.2372133918631593 0.25123186361633965 0.23916478089691445 0.255293344110024 0.247652803704876

EI,25 0.24584778030294888 0.26087204276504666 0.2350855011617738 0.25107900921363385 0.23978666525533068 0.26282251580026944 0.24623118479502756 0.23364575466199614 0.2463064621720266 0.24706374964880326 0.24834419851829195 0.23507808649319992 0.26583292969095096 0.23947196670082976 0.2556990173792666 0.27367228144720374 0.2568712047167793 0.23733925514168933 0.24916179366769714 0.24623118479502756

UCB_minus,40 0.24584778030294888 0.2528919831864926 0.26306181964503045 0.24662471999035562 0.2411769745561656 0.25057797275110705 0.25822269822933674 0.2508084723139134 0.2547661160507828 0.2456787745853615 0.256424244605395 0.2500825861844193 0.23916478089691445 0.2366973008493631 0.23554811617727694 0.267703237029742 0.24357273773518312 0.25213861299130186 0.2643673528750615 0.23569124459552385

PI,10 0.24623118479502756 0.26340224916963473 0.2515040125507949 0.2927532213805384 0.2589343800154858 0.26494736008755115 0.23156023300294626 0.2657428638986362 0.2324134898335514 0.2354578110720898 0.27556158063750996 0.2599190565413739 0.24627002052156916 0.24384177312653899 0.2871910867014906 0.24454457348624511 0.25821168260234206 0.431919233009633 0.30976060356481544 0.24959205179821015

rand,55 0.24584778030294888 0.2488017140299046 0.24228179970949046 0.24454457348624511 0.2424024111162718 0.23713799396741184 0.23094272502838575 0.23628192404799736 0.2463298811429027 0.246594812773224 0.2347896730960139 0.25180777673099075 0.23675713263951662 0.24692039488181267 0.2338963505398906 0.24395618760185292 0.251541542685549 0.2478576308560672 0.2389951542362756 0.23713799396741184

UCB_plus,50 0.24584778030294888 0.25158454251111134 0.2452982202281641 0.23849255542902448 0.23628192404799736 0.2502545590715421 0.2411769745561656 0.23603978478889187 0.25220817418113606 0.2411769745561656 0.23902235928346327 0.2468892104900453 0.23494244515498466 0.2381287787707884 0.2534419560910946 0.2372133918631593 0.25123186361633965 0.23916478089691445 0.255293344110024 0.247652803704876

b2,10 0.24623118479502756 0.29407928717477855 0.45442191013484917 0.4386746594175187 0.26528009648657536 0.43839017572510725 0.2828775860627973 0.2389951542362756 0.2423611558932244 0.3000104426248495 0.47420947737640695 0.23833097612071485 0.23494244515498466 0.25822269822933674 0.5261241385942168 0.25544416404986636 0.4353703333363759 0.27059729100710467 0.251541542685549 0.2782135687819026

UCB_plus,20 0.24584778030294888 0.24010620665057436 0.27913728132543636 0.24493590733541143 0.24934206678963955 0.2657428638986362 0.24737772775399705 0.247652803704876 0.2568712047167793 0.29008849886222715 0.2509133105730664 0.2411769745561656 0.2501538955124499 0.251541542685549 0.24623118479502756 0.24010620665057436 0.24490590294195466 0.2397477688968202 0.26425760039017887 0.2523937845264575

b2,45 0.23569124459552385 0.2612098505994933 0.45442191013484917 0.4386746594175187 0.26287712777696504 0.43839017572510725 0.27145965662693533 0.2324134898335514 0.2423611558932244 0.2612098505994933 0.47420947737640695 0.2324134898335514 0.24737772775399705 0.25822269822933674 0.5261241385942168 0.2354578110720898 0.43018946421484183 0.2612098505994933 0.24010620665057436 0.2648369159495381

PI,45 0.24584778030294888 0.2495114470539174 0.24927872354325667 0.24872194944915296 0.24545028051407716 0.23374050367856222 0.2342748830710329 0.23978666525533068 0.24268984600595686 0.2495114470539174 0.24383860162366233 0.23569124459552385 0.24045960552403048 0.2354578110720898 0.24446175719000648 0.24662471999035562 0.24478553522469826 0.2444259554244839 0.2536520342671523 0.23554811617727694

focus,10 0.24623118479502756 0.2501632154909168 0.2990874348258408 0.29157156335952306 0.26528009648657536 0.43839017572510725 0.2966590408713665 0.25757739588200657 0.310878943603052 0.2536520342671523 0.2712901361590811 0.2602510511923574 0.24842050878107205 0.25822269822933674 0.23833097612071485 0.25544416404986636 0.2504499179671366 0.25495662416177245 0.2614049800190907 0.2534144852557239

rand,40 0.24584778030294888 0.2506483438493735 0.24228179970949046 0.2510447781531098 0.25743246457531627 0.23713799396741184 0.23094272502838575 0.23628192404799736 0.2463298811429027 0.246594812773224 0.2347896730960139 0.25180777673099075 0.23675713263951662 0.24692039488181267 0.2338963505398906 0.24395618760185292 0.251541542685549 0.2529027914217344 0.2389951542362756 0.23713799396741184

