ExpProgressive,40 0.003567753365528895 0.0036953002402303294 0.0030427121315276936 0.0444856310189385 0.039100339750746387 0.060297821178508994 0.03493509390346205 0.0335324512881888 0.0031485615972123176 0.003567753365528895 0.003956961101322045 0.0031126955107711432 0.003297601322407533 0.0342919754490972 0.006541054127224352 0.01396496301355342 0.11175917091914092 0.02667430633805063 0.06631874696255075 0.0650895908598528

SimAnnealing,15 0.05314300430503428 0.09249944818985643 0.03220671522287994 0.030999666617923225 0.039100339750746387 0.003682275572254709 0.0033453768392936803 0.03576152826952687 0.004057109027438634 0.02392819966621884 0.002820681383425205 0.003930777619103516 0.0036453870578707997 0.0342919754490972 0.03397882912416217 0.03769431552360725 0.11175917091914092 0.02667430633805063 0.06631874696255075 0.0650895908598528

PI,15 0.11060608263939632 0.029275759272383302 0.006740223654442929 0.03370018254574625 0.023021326220791807 0.006378087320829396 0.006728316119953276 0.003741240401048897 0.03195364221388859 0.02810253622358781 0.043857645988122904 0.025403559943172435 0.006541054127224352 0.006623034774155322 0.006983506237065932 0.0034050260161267373 0.006378087320829396 0.006805101948783317 0.003930777619103516 0.006805101948783317

rand,9 0.05314300430503428 0.018842757413853998 0.0030427121315276936 0.03357869516333697 0.03128062522777677 0.05747659333024904 0.0033453768392936803 0.02379039432446283 0.004057109027438634 0.04451015295026978 0.002820681383425205 0.029180051332583577 0.0036453870578707997 0.0342919754490972 0.042936645369320514 0.048668261612040284 0.047817617000245234 0.019758609319798504 0.06631874696255075 0.032673674057344844

ExpProgressive,15 0.05314300430503428 0.09249944818985643 0.03331632514270435 0.0444856310189385 0.039100339750746387 0.06408000834424506 0.045516123520584685 0.048552808450329485 0.004057109027438634 0.01894501824685188 0.002820681383425205 0.0031126955107711432 0.0036453870578707997 0.0342919754490972 0.042936645369320514 0.06960486990500032 0.11175917091914092 0.02667430633805063 0.06631874696255075 0.0650895908598528

bonr,9 0.09739577124549242 0.018842757413853998 0.04704340143804609 0.03357869516333697 0.039100339750746387 0.06408000834424506 0.0033453768392936803 0.048552808450329485 0.004057109027438634 0.04451015295026978 0.002820681383425205 0.0031126955107711432 0.0036453870578707997 0.0342919754490972 0.042936645369320514 0.006837461641357463 0.11175917091914092 0.019758609319798504 0.0342919754490972 0.0650895908598528

